pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips,
"1270049","2004","Radium","Saint Bonifacius","Hennepin","St. Bonifacius","Groundwater","3.78 pCi/L","4.7 pCi/L","2365","27053"
"1270049","2004","Radium","Saint Bonifacius","Hennepin","St. Bonifacius","Groundwater","3.78 pCi/L","4.7 pCi/L","2365","27053"
"1270050","2004","Radium","Saint Louis Park","Hennepin","St. Louis Park","Groundwater","3.8 pCi/L","3.8 pCi/L","45505","27053"
"1270050","2004","Radium","Saint Louis Park","Hennepin","St. Louis Park","Groundwater","3.8 pCi/L","3.8 pCi/L","45505","27053"
"1270054","2004","Radium","Wayzata","Hennepin","Wayzata","Groundwater","2.0 pCi/L","2.0 pCi/L","3781","27053"
"1270054","2004","Radium","Wayzata","Hennepin","Wayzata","Groundwater","2.0 pCi/L","2.0 pCi/L","3781","27053"
"1280002","2004","Radium","Caledonia","Houston","Caledonia","Groundwater","1.2 pCi/L","1.2 pCi/L","2868","27055"
"1280002","2004","Radium","Caledonia","Houston","Caledonia","Groundwater","1.2 pCi/L","1.2 pCi/L","2868","27055"
"1280003","2004","Radium","Eitzen","Houston","Eitzen","Groundwater","2.0 pCi/L","2.0 pCi/L","237","27055"
"1280003","2004","Radium","Eitzen","Houston","Eitzen","Groundwater","2.0 pCi/L","2.0 pCi/L","237","27055"
"1280004","2004","Radium","Hokah","Houston","Hokah","Groundwater","null","null","572","27055"
"1280004","2004","Radium","Hokah","Houston","Hokah","Groundwater","3.2 pCi/L","4.1 pCi/L","572","27055"
"1280005","2004","Radium","Houston","Houston","Houston","Groundwater","2.6 pCi/L","2.6 pCi/L","980","27055"
"1280005","2004","Radium","Houston","Houston","Houston","Groundwater","2.6 pCi/L","2.6 pCi/L","980","27055"
"1280007","2004","Radium","LaCrescent","Houston","LaCrescent","Groundwater","7.38 pCi/L","9.3 pCi/L","4865","27055"
"1280007","2004","Radium","LaCrescent","Houston","LaCrescent","Groundwater","7.38 pCi/L","9.3 pCi/L","4865","27055"
"1280010","2004","Radium","Spring Grove","Houston","Spring Grove","Groundwater","1.2 pCi/L","1.2 pCi/L","1330","27055"
"1280010","2004","Radium","Spring Grove","Houston","Spring Grove","Groundwater","1.2 pCi/L","1.2 pCi/L","1330","27055"
"1290001","2004","Radium","Akeley","Hubbard","Akeley","Groundwater","0.1 pCi/L","0.1 pCi/L","429","27057"
"1290001","2004","Radium","Akeley","Hubbard","Akeley","Groundwater","0.1 pCi/L","0.1 pCi/L","429","27057"
"1290012","2004","Radium","Laporte","Hubbard","Laporte","Groundwater","0.13 pCi/L","0.2 pCi/L","110","27057"
"1290012","2004","Radium","Laporte","Hubbard","Laporte","Groundwater","0.13 pCi/L","0.2 pCi/L","110","27057"
"1290010","2004","Radium","Nevis","Hubbard","Nevis","Groundwater","null","null","394","27057"
"1290010","2004","Radium","Nevis","Hubbard","Nevis","Groundwater","null","null","394","27057"
"1290003","2004","Radium","Park Rapids","Hubbard","Park Rapids","Groundwater","0.1 pCi/L","0.1 pCi/L","3808","27057"
"1290003","2004","Radium","Park Rapids","Hubbard","Park Rapids","Groundwater","0.1 pCi/L","0.1 pCi/L","3808","27057"
"1290011","2004","Radium","Sundsruds Court","Hubbard","Park Rapids","Groundwater","0.1 pCi/L","0.1 pCi/L","40","27057"
"1290011","2004","Radium","Sundsruds Court","Hubbard","Park Rapids","Groundwater","0.1 pCi/L","0.1 pCi/L","40","27057"
"1300001","2004","Radium","Braham","Isanti","Braham","Groundwater","0.85 pCi/L","1.9 pCi/L","1812","27059"
"1300001","2004","Radium","Braham","Isanti","Braham","Groundwater","0.8 pCi/L","0.8 pCi/L","1812","27059"
"1300002","2004","Radium","Cambridge","Isanti","Cambridge","Groundwater","2.2 pCi/L","2.2 pCi/L","8217","27059"
"1300002","2004","Radium","Cambridge","Isanti","Cambridge","Groundwater","2.2 pCi/L","2.2 pCi/L","8217","27059"
"1300003","2004","Radium","Pine Village, Inc.","Isanti","Cambridge","Groundwater","0.43 pCi/L (ND)","0.43 pCi/L (ND)","420","27059"
"1300003","2004","Radium","Pine Village, Inc.","Isanti","Cambridge","Groundwater","0.43 pCi/L (ND)","0.43 pCi/L (ND)","420","27059"
"1300005","2004","Radium","Isanti","Isanti","Isanti","Groundwater","3.33 pCi/L","6.6 pCi/L","5369","27059"
"1300005","2004","Radium","Isanti","Isanti","Isanti","Groundwater","3.33 pCi/L","6.6 pCi/L","5369","27059"
"1300006","2004","Radium","Isanti Estates","Isanti","Isanti","Groundwater","0.38 pCi/L (ND)","0.38 pCi/L (ND)","267","27059"
"1300006","2004","Radium","Isanti Estates","Isanti","Isanti","Groundwater","0.38 pCi/L (ND)","0.38 pCi/L (ND)","267","27059"
"1310001","2004","Radium","Bigfork","Itasca","Bigfork","Groundwater","1.8 pCi/L","1.8 pCi/L","443","27061"
"1310001","2004","Radium","Bigfork","Itasca","Bigfork","Groundwater","1.8 pCi/L","1.8 pCi/L","443","27061"
"1310003","2004","Radium","Bovey","Itasca","Bovey","Groundwater","1.0 pCi/L","1.0 pCi/L","802","27061"
"1310003","2004","Radium","Bovey","Itasca","Bovey","Groundwater","1.0 pCi/L","1.0 pCi/L","802","27061"
"1310004","2004","Radium","Calumet","Itasca","Calumet","Groundwater","1.6 pCi/L","1.6 pCi/L","383","27061"
"1310004","2004","Radium","Calumet","Itasca","Calumet","Groundwater","1.6 pCi/L","1.6 pCi/L","383","27061"
"1310035","2004","Radium","Cohasset Municipal Water System","Itasca","Cohasset","Groundwater","1.3 pCi/L","1.3 pCi/L","917","27061"
"1310035","2004","Radium","Cohasset Municipal Water System","Itasca","Cohasset","Groundwater","1.3 pCi/L","1.3 pCi/L","917","27061"
"1310006","2004","Radium","Coleraine","Itasca","Coleraine","Groundwater","null","null","1114","27061"
"1310006","2004","Radium","Coleraine","Itasca","Coleraine","Groundwater","null","null","1114","27061"
"1310007","2004","Radium","Deer River","Itasca","Deer River","Groundwater","null","null","903","27061"
"1310007","2004","Radium","Deer River","Itasca","Deer River","Groundwater","null","null","903","27061"
"1310010","2004","Radium","Country Acres Trailer Court","Itasca","Grand Rapids","Groundwater","0.1 pCi/L","0.1 pCi/L","100","27061"
"1310010","2004","Radium","Country Acres Trailer Court","Itasca","Grand Rapids","Groundwater","0.1 pCi/L","0.1 pCi/L","100","27061"
"1310011","2004","Radium","Grand Rapids","Itasca","Grand Rapids","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","8886","27061"
"1310011","2004","Radium","Grand Rapids","Itasca","Grand Rapids","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","8886","27061"
"1310013","2004","Radium","Lakeview Terrace","Itasca","Grand Rapids","Groundwater","null","null","100","27061"
"1310013","2004","Radium","Lakeview Terrace","Itasca","Grand Rapids","Groundwater","null","null","100","27061"
"1310014","2004","Radium","Midway Trailer Park","Itasca","Grand Rapids","Groundwater","null","null","25","27061"
"1310014","2004","Radium","Midway Trailer Park","Itasca","Grand Rapids","Groundwater","null","null","25","27061"
"1310015","2004","Radium","Paradise Park Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","50","27061"
"1310015","2004","Radium","Paradise Park Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","50","27061"
"1310017","2004","Radium","River Road Mobile Home Park","Itasca","Grand Rapids","Groundwater","null","null","80","27061"
"1310017","2004","Radium","River Road Mobile Home Park","Itasca","Grand Rapids","Groundwater","null","null","80","27061"
"1310034","2004","Radium","Acheson Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","35","27061"
"1310034","2004","Radium","Acheson Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","35","27061"
"1310021","2004","Radium","Keewatin","Itasca","Keewatin","Groundwater","null","null","1068","27061"
"1310021","2004","Radium","Keewatin","Itasca","Keewatin","Groundwater","null","null","1068","27061"
"1310038","2004","Radium","LaPrairie","Itasca","LaPrairie","Purchased Groundwater","0.5 pCi/L","0.5 pCi/L","180","27061"
"1310038","2004","Radium","LaPrairie","Itasca","LaPrairie","Purchased Groundwater","0.5 pCi/L","0.5 pCi/L","180","27061"
"1310023","2004","Radium","Marble","Itasca","Marble","Groundwater","null","null","699","27061"
"1310023","2004","Radium","Marble","Itasca","Marble","Groundwater","null","null","699","27061"
"1310024","2004","Radium","Nashwauk","Itasca","Nashwauk","Groundwater","0.8 pCi/L","0.8 pCi/L","986","27061"
"1310024","2004","Radium","Nashwauk","Itasca","Nashwauk","Groundwater","0.8 pCi/L","0.8 pCi/L","986","27061"
"1310028","2004","Radium","Taconite","Itasca","Taconite","Groundwater","2.75 pCi/L","3.8 pCi/L","315","27061"
"1310028","2004","Radium","Taconite","Itasca","Taconite","Groundwater","2.75 pCi/L","3.8 pCi/L","315","27061"
"1310029","2004","Radium","Thistledew Lake Camp","Itasca","Togo","Groundwater","0.1 pCi/L","0.1 pCi/L","75","27061"
"1310029","2004","Radium","Thistledew Lake Camp","Itasca","Togo","Groundwater","0.1 pCi/L","0.1 pCi/L","75","27061"
"1310030","2004","Radium","Warba","Itasca","Warba","Groundwater","0.2 pCi/L","0.2 pCi/L","162","27061"
"1310030","2004","Radium","Warba","Itasca","Warba","Groundwater","0.2 pCi/L","0.2 pCi/L","162","27061"
"1320001","2004","Radium","Alpha","Jackson","Alpha","Groundwater","null","null","121","27063"
"1320001","2004","Radium","Alpha","Jackson","Alpha","Groundwater","null","null","121","27063"
"1320002","2004","Radium","Heron Lake","Jackson","Heron Lake","Groundwater","0.27 pCi/L (ND)","0.27 pCi/L (ND)","698","27063"
"1320002","2004","Radium","Heron Lake","Jackson","Heron Lake","Groundwater","0.27 pCi/L (ND)","0.27 pCi/L (ND)","698","27063"
"1320003","2004","Radium","Jackson","Jackson","Jackson","Groundwater","0.4 pCi/L","0.4 pCi/L","3354","27063"
"1320003","2004","Radium","Jackson","Jackson","Jackson","Groundwater","0.4 pCi/L","0.4 pCi/L","3354","27063"
"1320004","2004","Radium","Lakefield","Jackson","Lakefield","Groundwater","1.45 pCi/L","2.4 pCi/L","1694","27063"
"1320004","2004","Radium","Lakefield","Jackson","Lakefield","Groundwater","1.45 pCi/L","2.4 pCi/L","1694","27063"
"1320005","2004","Radium","Okabena","Jackson","Okabena","Groundwater","2.1 pCi/L","2.1 pCi/L","188","27063"
"1320005","2004","Radium","Okabena","Jackson","Okabena","Groundwater","2.1 pCi/L","2.1 pCi/L","188","27063"
"1320006","2004","Radium","Wilder","Jackson","Wilder","Purchased Groundwater","0.3 pCi/L","0.3 pCi/L","60","27063"
"1320006","2004","Radium","Wilder","Jackson","Wilder","Purchased Groundwater","0.3 pCi/L","0.3 pCi/L","60","27063"
"1330001","2004","Radium","Mora","Kanabec","Mora","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","3528","27065"
"1330001","2004","Radium","Mora","Kanabec","Mora","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","3528","27065"
"1330004","2004","Radium","Ogilvie","Kanabec","Ogilvie","Groundwater","0.42 pCi/L (ND)","0.42 pCi/L (ND)","359","27065"
"1330004","2004","Radium","Ogilvie","Kanabec","Ogilvie","Groundwater","0.42 pCi/L (ND)","0.42 pCi/L (ND)","359","27065"
"1330005","2004","Radium","Pine Land Mobile Home Park (Carda's)","Kanabec","Ogilvie","Groundwater","0.34 pCi/L (ND)","0.34 pCi/L (ND)","70","27065"
"1330005","2004","Radium","Pine Land Mobile Home Park (Carda's)","Kanabec","Ogilvie","Groundwater","0.34 pCi/L (ND)","0.34 pCi/L (ND)","70","27065"
"1340001","2004","Radium","Atwater","Kandiyohi","Atwater","Groundwater","0.4 pCi/L","0.4 pCi/L","1133","27067"
"1340001","2004","Radium","Atwater","Kandiyohi","Atwater","Groundwater","0.4 pCi/L","0.4 pCi/L","1133","27067"
"1340002","2004","Radium","Blomkest","Kandiyohi","Blomkest","Groundwater","1.4 pCi/L","1.4 pCi/L","186","27067"
"1340002","2004","Radium","Blomkest","Kandiyohi","Blomkest","Groundwater","1.4 pCi/L","1.4 pCi/L","186","27067"
"1340009","2004","Radium","Roseland Coop Well","Kandiyohi","Blomkest","Groundwater","null","null","70","27067"
"1340009","2004","Radium","Roseland Coop Well","Kandiyohi","Blomkest","Groundwater","null","null","70","27067"
"1340003","2004","Radium","Kandiyohi","Kandiyohi","Kandiyohi","Groundwater","3.6 pCi/L","3.6 pCi/L","491","27067"
"1340003","2004","Radium","Kandiyohi","Kandiyohi","Kandiyohi","Groundwater","3.6 pCi/L","3.6 pCi/L","491","27067"
"1340004","2004","Radium","Lake Lillian","Kandiyohi","Lake Lillian","Groundwater","null","null","236","27067"
"1340004","2004","Radium","Lake Lillian","Kandiyohi","Lake Lillian","Groundwater","null","null","236","27067"
"1340005","2004","Radium","New London","Kandiyohi","New London","Purchased Groundwater","3.58 pCi/L","4.5 pCi/L","1251","27067"
"1340005","2004","Radium","New London","Kandiyohi","New London","Purchased Groundwater","3.58 pCi/L","4.5 pCi/L","1251","27067"
"1340006","2004","Radium","Pennock","Kandiyohi","Pennock","Groundwater","1.7 pCi/L","1.7 pCi/L","508","27067"
"1340006","2004","Radium","Pennock","Kandiyohi","Pennock","Groundwater","1.7 pCi/L","1.7 pCi/L","508","27067"
"1340007","2004","Radium","Prinsburg","Kandiyohi","Prinsburg","Groundwater","0.3 pCi/L","0.3 pCi/L","497","27067"
"1340007","2004","Radium","Prinsburg","Kandiyohi","Prinsburg","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","497","27067"
"1340008","2004","Radium","Raymond","Kandiyohi","Raymond","Groundwater","0.4 pCi/L","0.4 pCi/L","764","27067"
"1340008","2004","Radium","Raymond","Kandiyohi","Raymond","Groundwater","0.4 pCi/L","0.4 pCi/L","764","27067"
"1340020","2004","Radium","North Roseland Water Association","Kandiyohi","Roseland","Groundwater","2.9 pCi/L","2.9 pCi/L","60","27067"
"1340020","2004","Radium","North Roseland Water Association","Kandiyohi","Roseland","Groundwater","2.9 pCi/L","2.9 pCi/L","60","27067"
"1340010","2004","Radium","Spicer","Kandiyohi","Spicer","Purchased Groundwater","3.58 pCi/L","4.5 pCi/L","1187","27067"
"1340010","2004","Radium","Spicer","Kandiyohi","Spicer","Purchased Groundwater","3.58 pCi/L","4.5 pCi/L","1187","27067"
"1340015","2004","Radium","Lakeview Court","Kandiyohi","Spicer","Groundwater","4.0 pCi/L","4.0 pCi/L","36","27067"
"1340015","2004","Radium","Lakeview Court","Kandiyohi","Spicer","Groundwater","4.0 pCi/L","4.0 pCi/L","36","27067"
"1340021","2004","Radium","Green Lake Sanitary Sewer & Water Dist.","Kandiyohi","Spicer","Groundwater","3.58 pCi/L","4.5 pCi/L","1500","27067"
"1340021","2004","Radium","Green Lake Sanitary Sewer & Water Dist.","Kandiyohi","Spicer","Groundwater","3.58 pCi/L","4.5 pCi/L","1500","27067"
"1340016","2004","Radium","Willmar","Kandiyohi","Willmar","Groundwater","1.2 pCi/L","1.2 pCi/L","20400","27067"
"1340016","2004","Radium","Willmar","Kandiyohi","Willmar","Groundwater","1.2 pCi/L","1.2 pCi/L","20400","27067"
"1340019","2004","Radium","Sunray Water Company, LLC","Kandiyohi","Willmar","Groundwater","2.1 pCi/L","2.1 pCi/L","90","27067"
"1340019","2004","Radium","Sunray Water Company, LLC","Kandiyohi","Willmar","Groundwater","2.1 pCi/L","2.1 pCi/L","90","27067"
"1350001","2004","Radium","Hallock","Kittson","Hallock","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","967","27069"
"1350001","2004","Radium","Hallock","Kittson","Hallock","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","967","27069"
"1350002","2004","Radium","Karlstad","Kittson","Karlstad","Groundwater","2.7 pCi/L","2.7 pCi/L","753","27069"
"1350002","2004","Radium","Karlstad","Kittson","Karlstad","Groundwater","2.7 pCi/L","2.7 pCi/L","753","27069"
"1350003","2004","Radium","Kennedy","Kittson","Kennedy","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","191","27069"
"1350003","2004","Radium","Kennedy","Kittson","Kennedy","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","191","27069"
"1350004","2004","Radium","Lake Bronson","Kittson","Lake Bronson","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","225","27069"
"1350004","2004","Radium","Lake Bronson","Kittson","Lake Bronson","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","225","27069"
"1350006","2004","Radium","North Kittson Rural Water","Kittson","Lake Bronson","Groundwater","0.44 pCi/L (ND)","0.44 pCi/L (ND)","1800","27069"
"1350006","2004","Radium","North Kittson Rural Water","Kittson","Lake Bronson","Groundwater","0.44 pCi/L (ND)","0.44 pCi/L (ND)","1800","27069"
"1350005","2004","Radium","Lancaster","Kittson","Lancaster","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","336","27069"
"1350005","2004","Radium","Lancaster","Kittson","Lancaster","Purchased Groundwater","0.44 pCi/L","0.44 pCi/L","336","27069"
"1360001","2004","Radium","Big Falls","Koochiching","Big Falls","Groundwater","0.39 pCi/L (ND)","0.39 pCi/L (ND)","235","27071"
"1360001","2004","Radium","Big Falls","Koochiching","Big Falls","Groundwater","0.39 pCi/L (ND)","0.39 pCi/L (ND)","235","27071"
"1360002","2004","Radium","International Falls","Koochiching","International Falls","Surface Water","1.0 pCi/L","1.0 pCi/L","6396","27071"
"1360002","2004","Radium","International Falls","Koochiching","International Falls","Surface Water","1.0 pCi/L","1.0 pCi/L","6396","27071"
"1360004","2004","Radium","Littlefork","Koochiching","Littlefork","Groundwater","0.38 pCi/L (ND)","0.38 pCi/L (ND)","645","27071"
"1360004","2004","Radium","Littlefork","Koochiching","Littlefork","Groundwater","0.38 pCi/L (ND)","0.38 pCi/L (ND)","645","27071"
"1360005","2004","Radium","Northome","Koochiching","Northome","Groundwater","null","null","202","27071"
"1360005","2004","Radium","Northome","Koochiching","Northome","Groundwater","null","null","202","27071"
"1360006","2004","Radium","Ranier","Koochiching","Ranier","Purchased Surface Water","1.0 pCi/L","1.0 pCi/L","608","27071"
"1360006","2004","Radium","Ranier","Koochiching","Ranier","Purchased Surface Water","1.0 pCi/L","1.0 pCi/L","608","27071"
"1370001","2004","Radium","Bellingham","Lac Qui Parle","Bellingham","Groundwater","0.2 pCi/L","0.2 pCi/L","168","27073"
"1370001","2004","Radium","Bellingham","Lac Qui Parle","Bellingham","Groundwater","0.2 pCi/L","0.2 pCi/L","168","27073"
"1370002","2004","Radium","Boyd","Lac Qui Parle","Boyd","Purchased Groundwater","0.4 pCi/L","0.4 pCi/L","175","27073"
"1370002","2004","Radium","Boyd","Lac Qui Parle","Boyd","Purchased Groundwater","0.4 pCi/L","0.4 pCi/L","175","27073"
"1370003","2004","Radium","Dawson","Lac Qui Parle","Dawson","Groundwater","0.2 pCi/L","0.2 pCi/L","1540","27073"
"1370003","2004","Radium","Dawson","Lac Qui Parle","Dawson","Groundwater","0.2 pCi/L","0.2 pCi/L","1540","27073"
"1370004","2004","Radium","Madison","Lac Qui Parle","Madison","Groundwater","0.1 pCi/L","0.1 pCi/L","1522","27073"
"1370004","2004","Radium","Madison","Lac Qui Parle","Madison","Groundwater","0.1 pCi/L","0.1 pCi/L","1522","27073"
"1380001","2004","Radium","Beaver Bay","Lake","Beaver Bay","Surface Water","1.7 pCi/L","1.7 pCi/L","181","27075"
"1380001","2004","Radium","Beaver Bay","Lake","Beaver Bay","Surface Water","1.7 pCi/L","1.7 pCi/L","181","27075"
"1380003","2004","Radium","Silver Bay","Lake","Silver Bay","Surface Water","0.44 pCi/L (ND)","0.44 pCi/L (ND)","1868","27075"
"1380003","2004","Radium","Silver Bay","Lake","Silver Bay","Surface Water","0.44 pCi/L (ND)","0.44 pCi/L (ND)","1868","27075"
"1380005","2004","Radium","Two Harbors","Lake","Two Harbors","Surface Water","0.3 pCi/L","0.3 pCi/L","3613","27075"
"1380005","2004","Radium","Two Harbors","Lake","Two Harbors","Surface Water","0.3 pCi/L","0.3 pCi/L","3613","27075"
"1390001","2004","Radium","Baudette","Lake of the Woods","Baudette","Groundwater","1.1 pCi/L","1.1 pCi/L","1103","27077"
"1390001","2004","Radium","Baudette","Lake of the Woods","Baudette","Groundwater","1.1 pCi/L","1.1 pCi/L","1103","27077"
"1390002","2004","Radium","Anchor Bay Park","Lake of the Woods","Baudette","Groundwater","0.39 pCi/L (ND)","0.39 pCi/L (ND)","100","27077"
"1390002","2004","Radium","Anchor Bay Park","Lake of the Woods","Baudette","Groundwater","0.39 pCi/L (ND)","0.39 pCi/L (ND)","100","27077"
"1400001","2004","Radium","Cleveland","Le Sueur","Cleveland","Groundwater","0.3 pCi/L","0.3 pCi/L","717","27079"
"1400001","2004","Radium","Cleveland","Le Sueur","Cleveland","Groundwater","0.3 pCi/L","0.3 pCi/L","717","27079"
"1400003","2004","Radium","Elysian","Le Sueur","Elysian","Groundwater","5.03 pCi/L","5.6 pCi/L","656","27079"
"1400003","2004","Radium","Elysian","Le Sueur","Elysian","Groundwater","5.03 pCi/L","5.6 pCi/L","656","27079"
"1400005","2004","Radium","Kasota","Le Sueur","Kasota","Groundwater","0.7 pCi/L (ND)","0.7 pCi/L (ND)","670","27079"
"1400005","2004","Radium","Kasota","Le Sueur","Kasota","Groundwater","0.7 pCi/L (ND)","0.7 pCi/L (ND)","670","27079"
"1400006","2004","Radium","Valley Mobile Home Park","Le Sueur","Kasota","Groundwater","0.4 pCi/L","0.4 pCi/L","34","27079"
"1400006","2004","Radium","Valley Mobile Home Park","Le Sueur","Kasota","Groundwater","0.4 pCi/L","0.4 pCi/L","34","27079"
"1400007","2004","Radium","Kilkenny","Le Sueur","Kilkenny","Groundwater","1.3 pCi/L","1.3 pCi/L","134","27079"
"1400007","2004","Radium","Kilkenny","Le Sueur","Kilkenny","Groundwater","1.3 pCi/L","1.3 pCi/L","134","27079"
"1400008","2004","Radium","Le Center","Le Sueur","LeCenter","Groundwater","0.6 pCi/L","0.6 pCi/L","2504","27079"
"1400008","2004","Radium","Le Center","Le Sueur","LeCenter","Groundwater","0.6 pCi/L","0.6 pCi/L","2504","27079"
"1400010","2004","Radium","LeSueur","Le Sueur","LeSueur","Groundwater","1.4 pCi/L","1.4 pCi/L","4331","27079"
"1400010","2004","Radium","LeSueur","Le Sueur","LeSueur","Groundwater","1.4 pCi/L","1.4 pCi/L","4331","27079"
"1400012","2004","Radium","Montgomery","Le Sueur","Montgomery","Groundwater","null","null","2933","27079"
"1400012","2004","Radium","Montgomery","Le Sueur","Montgomery","Groundwater","null","null","2933","27079"
"1400013","2004","Radium","New Prague","Le Sueur","New Prague","Groundwater","1.3 pCi/L","1.3 pCi/L","7378","27079"
"1400013","2004","Radium","New Prague","Le Sueur","New Prague","Groundwater","1.3 pCi/L","1.3 pCi/L","7378","27079"
"1400019","2004","Radium","Lakes and Links Homeowners Association","Le Sueur","St. Peter","Groundwater","1.0 pCi/L","1.0 pCi/L","63","27079"
"1400019","2004","Radium","Lakes and Links Homeowners Association","Le Sueur","St. Peter","Groundwater","1.0 pCi/L","1.0 pCi/L","63","27079"
"1400015","2004","Radium","Waterville","Le Sueur","Waterville","Groundwater","2.4 pCi/L","2.4 pCi/L","1883","27079"
"1400015","2004","Radium","Waterville","Le Sueur","Waterville","Groundwater","2.4 pCi/L","2.4 pCi/L","1883","27079"
"1410006","2004","Radium","Arco","Lincoln","Arco","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","74","27081"
"1410006","2004","Radium","Arco","Lincoln","Arco","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","74","27081"
"1410001","2004","Radium","Hendricks","Lincoln","Hendricks","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","707","27081"
"1410001","2004","Radium","Hendricks","Lincoln","Hendricks","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","707","27081"
"1410002","2004","Radium","Ivanhoe","Lincoln","Ivanhoe","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","559","27081"
"1410002","2004","Radium","Ivanhoe","Lincoln","Ivanhoe","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","559","27081"
"1410003","2004","Radium","Lake Benton","Lincoln","Lake Benton","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","676","27081"
"1410003","2004","Radium","Lake Benton","Lincoln","Lake Benton","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","676","27081"
"1410007","2004","Radium","Lincoln-Pipestone Rural Water System","Lincoln","Lake Benton","Groundwater","0.45 pCi/L (ND)","0.45 pCi/L (ND)","12271","27081"
"1410007","2004","Radium","Lincoln-Pipestone Rural Water System","Lincoln","Lake Benton","Groundwater","0.45 pCi/L (ND)","0.45 pCi/L (ND)","12271","27081"
"1410004","2004","Radium","Tyler","Lincoln","Tyler","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","1122","27081"
"1410004","2004","Radium","Tyler","Lincoln","Tyler","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","1122","27081"
"1410005","2004","Radium","Verdi","Lincoln","Verdi","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","44","27081"
"1410005","2004","Radium","Verdi","Lincoln","Verdi","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","44","27081"
"1420001","2004","Radium","Balaton","Lyon","Balaton","Groundwater","0.43 pCi/L (ND)","0.43 pCi/L (ND)","645","27083"
"1420001","2004","Radium","Balaton","Lyon","Balaton","Groundwater","0.43 pCi/L (ND)","0.43 pCi/L (ND)","645","27083"
"1420002","2004","Radium","Cottonwood","Lyon","Cottonwood","Groundwater","null","null","1212","27083"
"1420002","2004","Radium","Cottonwood","Lyon","Cottonwood","Groundwater","null","null","1212","27083"
"1420003","2004","Radium","Florence","Lyon","Florence","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","39","27083"
"1420003","2004","Radium","Florence","Lyon","Florence","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","39","27083"
"1420011","2004","Radium","Garvin","Lyon","Garvin","Purchased Groundwater","0.3 pCi/L","0.3 pCi/L","135","27083"
"1420011","2004","Radium","Garvin","Lyon","Garvin","Purchased Groundwater","0.3 pCi/L","0.3 pCi/L","135","27083"
"1420004","2004","Radium","Ghent","Lyon","Ghent","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","364","27083"
"1420004","2004","Radium","Ghent","Lyon","Ghent","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","364","27083"
"1420012","2004","Radium","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","89","27083"
"1420012","2004","Radium","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","89","27083"
"1420005","2004","Radium","Lynd","Lyon","Lynd","Purchased Groundwater","2.0 pCi/L","2.0 pCi/L","448","27083"
"1420005","2004","Radium","Lynd","Lyon","Lynd","Purchased Groundwater","2.0 pCi/L","2.0 pCi/L","448","27083"
"1420006","2004","Radium","Marshall","Lyon","Marshall","Groundwater","0.29 pCi/L (ND)","0.29 pCi/L (ND)","13680","27083"
"1420006","2004","Radium","Marshall","Lyon","Marshall","Groundwater","0.29 pCi/L (ND)","0.29 pCi/L (ND)","13680","27083"
"1420007","2004","Radium","Minneota","Lyon","Minneota","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","1380","27083"
"1420007","2004","Radium","Minneota","Lyon","Minneota","Purchased Groundwater","0.45 pCi/L","0.45 pCi/L","1380","27083"
